Index,Open,High,Low,Close,Volume
2072-07-15,100.015602,100.031303,100.0,100.0,16655
2072-07-16,100.015602,100.1875,99.593803,99.593803,15154
2072-07-17,99.75,99.75,99.734398,99.734398,20170
2072-07-18,99.5625,99.5625,99.546898,99.5625,10389
2072-07-19,99.4375,99.453102,99.4375,99.453102,2234
2072-07-20,99.515602,99.531197,99.515602,99.531197,10933
2072-07-21,99.515602,99.781197,99.421898,99.734398,15274
2072-07-22,99.656197,99.656197,99.656197,99.656197,9699
2072-07-23,99.718803,99.718803,99.703102,99.718803,13182
2072-07-24,100.125,100.125,100.125,100.125,7093
2072-07-25,100.140602,100.140602,100.140602,100.140602,18932
2072-07-26,100.140602,100.1875,100.046898,100.093803,29345
2072-07-27,99.765602,99.781197,99.765602,99.781197,5156
2072-07-28,99.8125,99.828102,99.531197,99.578102,9771
2072-07-29,99.5625,99.609398,99.375,99.609398,9111
2072-07-30,100.218803,100.25,100.203102,100.25,3825
2072-07-31,100.125,100.1875,100.109398,100.125,7909
2072-08-01,100.4375,100.625,100.109398,100.3125,8192
2072-08-02,100.453102,100.453102,100.343803,100.390602,7635
2072-08-03,100.109398,100.1875,100.0625,100.140602,8328
2072-08-04,100.0625,100.125,100.015602,100.109398,7810
2072-08-05,100.156197,100.156197,100.046898,100.140602,3301
2072-08-06,99.953102,100.0,99.9375,99.968803,6137
2072-08-07,99.6875,99.765602,99.593803,99.718803,10986
2072-08-08,99.75,99.75,99.656197,99.671898,5769
2072-08-09,99.515602,99.625,99.4375,99.609398,8051
2072-08-10,99.9375,100.140602,99.906197,99.9375,12733
2072-08-11,99.6875,99.8125,99.6875,99.765602,5381
2072-08-12,99.890602,99.968803,99.859398,99.890602,5083
2072-08-13,100.1875,100.203102,99.984398,100.015602,11477
2072-08-14,100.125,100.171898,100.093803,100.140602,4660
2072-08-15,100.156197,100.281197,100.156197,100.265602,4128
2072-08-16,100.265602,100.343803,100.25,100.281197,3741
2072-08-17,100.203102,100.265602,100.125,100.1875,5970
2072-08-18,99.9375,100.078102,99.906197,100.0625,8152
2072-08-19,99.8125,99.890602,99.781197,99.875,10656
2072-08-20,100.015602,100.031197,99.968803,100.0,3392
2072-08-21,100.359398,100.421898,100.109398,100.171898,8301
2072-08-22,100.546898,100.609398,100.468803,100.609398,13046
2072-08-23,100.531197,100.531197,100.421898,100.453102,6328
2072-08-24,101.0,101.203102,100.9375,101.0625,7680
2072-08-25,100.781197,100.781197,100.656197,100.718803,5579
2072-08-26,100.859398,100.953102,100.796898,100.8125,5432
2072-08-27,101.5625,101.640602,101.546898,101.5625,6066
2072-08-28,101.828102,101.890602,101.6875,101.718803,7369
2072-08-29,101.6875,101.765602,101.578102,101.734398,11980
2072-08-30,101.296898,101.390602,101.1875,101.3125,9964
2072-08-31,101.25,101.296898,101.203102,101.234398,8442
2072-09-01,100.9375,101.156197,100.9375,101.125,3895
2072-09-02,100.9375,101.031197,100.890602,100.9375,6051
2072-09-03,100.734398,100.843803,100.734398,100.843803,7288
2072-09-04,100.843803,101.031197,100.843803,101.0,12456
2072-09-05,101.0,101.0625,100.968803,101.0625,3808
2072-09-06,100.359398,100.5,100.3125,100.4375,8487
2072-09-07,100.156197,100.25,100.156197,100.156197,7282
2072-09-08,100.375,100.734398,99.843803,100.0625,42871
2072-09-09,100.3125,100.375,100.281197,100.343803,6021
2072-09-10,100.5625,100.656197,100.515602,100.578102,3837
2072-09-11,100.906197,100.906197,100.828102,100.875,8781
2072-09-12,100.875,100.921898,100.8125,100.8125,6428
2072-09-13,100.984398,101.0,100.921898,100.968803,5383
2072-09-14,101.468803,101.546898,101.375,101.406197,8358
2072-09-15,101.296898,101.328102,101.281197,101.328102,3876
2072-09-16,101.468803,101.468803,101.359398,101.421898,5761
2072-09-17,101.5625,101.765602,101.468803,101.75,11399
2072-09-18,101.531197,101.5625,101.4375,101.453102,7682
2072-09-19,101.671898,101.781197,101.625,101.781197,8351
2072-09-20,102.015602,102.140602,102.0,102.093803,9853
2072-09-21,102.406197,102.5625,102.406197,102.5625,2756
2072-09-22,102.734398,102.859398,102.625,102.6875,11428
2072-09-23,102.593803,102.906197,102.593803,102.843803,11731
2072-09-24,102.531197,102.625,102.484398,102.5,9814
2072-09-25,103.171898,103.281197,103.109398,103.218803,11956
2072-09-26,103.781197,103.781197,103.531197,103.578102,10932
2072-09-27,103.781197,103.828102,103.593803,103.828102,6391
2072-09-28,103.468803,103.468803,103.3125,103.343803,6251
2072-09-29,103.296898,103.343803,103.1875,103.1875,7137
2072-09-30,104.6875,104.875,104.625,104.640602,8739
2072-10-01,104.531197,105.093803,104.531197,104.859398,9006
2072-10-02,105.25,105.281197,104.875,104.875,11013
2072-10-03,105.3125,105.3125,105.156197,105.1875,2492
2072-10-04,105.281197,105.328102,105.203102,105.328102,757
2072-10-05,104.796898,104.906197,104.703102,104.734398,3936
2072-10-06,104.718803,104.781197,104.656197,104.781197,602
2072-10-07,106.171898,106.234398,105.984398,106.140602,6234
2072-10-08,104.656197,105.328102,104.625,105.203102,26796
2072-10-09,105.531197,105.6875,105.453102,105.625,12206
2072-10-10,106.078102,106.125,105.75,105.906197,10208
2072-10-11,106.093803,106.109398,105.843803,105.984398,17065
2072-10-12,105.9375,106.031197,105.781197,106.0,13172
2072-10-13,105.375,105.593803,105.375,105.531197,14992
2072-10-14,105.218803,105.234398,105.015602,105.125,12605
2072-10-15,104.468803,104.828102,104.4375,104.718803,17350
2072-10-16,104.468803,104.578102,104.421898,104.531197,8240
2072-10-17,105.093803,105.406197,105.078102,105.171898,18545
2072-10-18,105.359398,105.4375,105.25,105.421898,10168
2072-10-19,105.0625,105.078102,104.9375,104.953102,8062
2072-10-20,104.6875,104.781197,104.5625,104.75,6057
2072-10-21,104.265602,104.4375,104.1875,104.218803,15821
2072-10-22,104.1875,104.296898,104.125,104.140602,13305
2072-10-23,104.625,104.734398,104.5,104.578102,14492
2072-10-24,104.25,104.625,104.25,104.578102,6688
2072-10-25,104.25,104.328102,104.25,104.328102,1331
2072-10-26,104.906197,105.171898,104.890602,105.046898,23097
2072-10-27,105.468803,105.625,105.406197,105.578102,26213
2072-10-28,105.656197,105.8125,105.609398,105.765602,12166
2072-10-29,105.296898,105.421898,105.218803,105.328102,4219
2072-10-30,105.234398,105.375,105.203102,105.281197,8935
2072-10-31,105.046898,105.3125,105.046898,105.281197,13541
2072-11-01,105.046898,105.140602,105.031197,105.078102,7315
2072-11-02,105.140602,105.218803,105.109398,105.1875,9366
